6.173774e+02	1.548381e+02	6.505346e+02	9.898585e+01	7.063868e+02	1.321431e+02	6.732296e+02	1.879953e+02	-1.493041e+02	6.289560e+02	1.105645e+02	6.585220e+01	6.585220e+01	
5.906052e+02	2.266493e+02	6.048539e+02	1.791453e+02	6.647313e+02	1.971055e+02	6.504825e+02	2.446094e+02	-1.633034e+02	5.927296e+02	1.831254e+02	6.987736e+01	5.750397e+01	
5.441625e+02	2.878693e+02	5.627431e+02	2.422649e+02	6.407337e+02	2.740405e+02	6.221531e+02	3.196450e+02	-1.578326e+02	5.484528e+02	2.531527e+02	8.799057e+01	5.560447e+01	
5.323287e+02	3.584608e+02	5.544512e+02	3.153547e+02	6.082908e+02	3.429858e+02	5.861683e+02	3.860918e+02	-1.528327e+02	5.383899e+02	3.241703e+02	6.383962e+01	5.310602e+01	
5.481394e+02	4.256965e+02	5.556897e+02	3.828684e+02	5.985178e+02	3.904188e+02	5.909675e+02	4.332469e+02	-1.700019e+02	5.469146e+02	3.816436e+02	5.282809e+01	5.282809e+01	
5.070220e+02	4.670687e+02	4.511698e+02	4.919366e+02	4.263019e+02	4.360844e+02	4.821541e+02	4.112165e+02	6.599921e+01	4.337358e+02	4.186504e+02	6.585220e+01	6.585220e+01	
6.235010e+02	4.313087e+02	6.833784e+02	4.506504e+02	6.640367e+02	5.105278e+02	6.041593e+02	4.911861e+02	-7.209839e+01	6.088302e+02	4.359796e+02	6.987736e+01	6.987736e+01	
7.948649e+02	5.090325e+02	7.843020e+02	5.960702e+02	6.798427e+02	5.833931e+02	6.904056e+02	4.963553e+02	6.919573e+00	6.801241e+02	4.976939e+02	1.144593e+02	9.703774e+01	
9.161181e+02	2.669706e+02	8.864294e+02	3.180880e+02	8.323001e+02	2.866500e+02	8.619888e+02	2.355326e+02	3.014776e+01	8.421445e+02	2.462516e+02	6.412929e+01	6.111740e+01	
9.807547e+02	1.484251e+02	9.349654e+02	2.271735e+02	8.562170e+02	1.813842e+02	9.020063e+02	1.026357e+02	3.017642e+01	8.741116e+02	1.205304e+02	8.874843e+01	8.874843e+01	
9.991405e+02	6.111478e+01	9.815273e+02	1.122322e+02	9.304099e+02	9.461897e+01	9.480231e+02	4.350157e+01	1.901210e+01	9.342165e+02	4.730818e+01	6.111740e+01	6.111740e+01	
9.615021e+02	5.244009e+02	9.871656e+02	4.428894e+02	1.068677e+03	4.685529e+02	1.043014e+03	5.500645e+02	-1.625236e+02	9.693339e+02	4.507212e+02	9.151153e+01	9.151153e+01	
