4.869706e+02	1.941190e+02	4.018335e+02	1.790974e+02	4.181101e+02	8.684696e+01	5.032473e+02	1.018685e+02	1.000062e+02	4.049718e+02	8.935773e+01	9.513719e+01	1.022505e+02	
7.101212e+02	2.295944e+02	6.101178e+02	2.093574e+02	6.277310e+02	1.223197e+02	7.277344e+02	1.425566e+02	1.014400e+02	6.139244e+02	1.274382e+02	1.100033e+02	9.703774e+01	
8.197966e+02	2.503873e+02	7.240828e+02	2.324426e+02	7.416960e+02	1.384971e+02	8.374099e+02	1.564418e+02	1.006187e+02	7.278894e+02	1.424695e+02	1.057139e+02	1.039455e+02	
9.504948e+02	2.680917e+02	8.648386e+02	2.565162e+02	8.764140e+02	1.708601e+02	9.620702e+02	1.824355e+02	9.769626e+01	8.656263e+02	1.716478e+02	9.565618e+01	9.565618e+01	
1.063950e+03	2.904523e+02	9.727673e+02	2.728391e+02	9.903805e+02	1.816567e+02	1.081563e+03	1.992699e+02	1.009329e+02	9.765739e+02	1.854633e+02	1.011824e+02	1.011824e+02	
1.037469e+03	4.877919e+02	1.107142e+03	4.325621e+02	1.162995e+03	5.030212e+02	1.093321e+03	5.582510e+02	-1.284035e+02	1.060395e+03	4.551770e+02	7.967395e+01	8.045912e+01	
9.245587e+02	4.411975e+02	1.031655e+03	4.564293e+02	1.019080e+03	5.448486e+02	9.119832e+02	5.296168e+02	-8.190537e+01	9.132709e+02	4.438134e+02	1.170965e+02	9.841929e+01	
7.902537e+02	4.200456e+02	8.841992e+02	4.306085e+02	8.736363e+02	5.245540e+02	7.796908e+02	5.139911e+02	-8.358481e+01	7.799722e+02	4.203270e+02	1.039455e+02	1.039455e+02	
5.722642e+02	3.831190e+02	6.634465e+02	3.956944e+02	6.508711e+02	4.868768e+02	5.596887e+02	4.743014e+02	-8.214756e+01	5.609764e+02	3.844067e+02	1.011824e+02	1.011824e+02	
4.669193e+02	3.597521e+02	5.594832e+02	3.803779e+02	5.388574e+02	4.729418e+02	4.462935e+02	4.523160e+02	-7.743815e+01	4.516064e+02	3.650650e+02	1.025639e+02	1.025639e+02	
3.576090e+02	3.410414e+02	4.474099e+02	3.576420e+02	4.308092e+02	4.474429e+02	3.410084e+02	4.308422e+02	-7.952651e+01	3.443087e+02	3.443417e+02	9.980084e+01	9.980084e+01	
1.704525e+02	2.805922e+02	2.401010e+02	3.600661e+02	1.691607e+02	4.222359e+02	9.951223e+01	3.427620e+02	-4.123031e+01	1.293365e+02	3.066771e+02	8.094025e+01	8.947396e+01	
