2.871114e+02	4.301754e+01	3.311259e+02	9.002601e+01	2.841174e+02	1.340405e+02	2.401029e+02	8.703205e+01	4.311609e+01	2.571102e+02	6.002479e+01	5.700847e+01	5.700847e+01	
7.666090e+01	5.144787e+02	5.655944e+01	4.533229e+02	1.258222e+02	4.305568e+02	1.459236e+02	4.917126e+02	1.618047e+02	6.161017e+01	4.369398e+02	7.926271e+01	7.115581e+01	
9.794290e+01	6.005892e+02	8.410795e+01	5.675544e+02	1.239724e+02	5.508592e+02	1.378073e+02	5.838940e+02	1.572761e+02	8.602542e+01	5.542068e+02	4.986441e+01	4.303484e+01	
5.133740e+02	3.225832e+02	4.692870e+02	2.870314e+02	5.157954e+02	2.293572e+02	5.598825e+02	2.649090e+02	1.288827e+02	4.863305e+02	2.421331e+02	5.650847e+01	6.767419e+01	
5.562905e+02	3.393171e+02	5.282154e+02	3.167116e+02	5.603438e+02	2.768093e+02	5.884189e+02	2.994148e+02	1.288402e+02	5.372530e+02	2.831121e+02	4.212840e+01	4.990228e+01	
5.685223e+02	3.102532e+02	5.214438e+02	2.720419e+02	5.657912e+02	2.174032e+02	6.128698e+02	2.556145e+02	1.290645e+02	5.386175e+02	2.315089e+02	5.707859e+01	6.463871e+01	
4.157335e+02	6.461687e+02	4.583004e+02	6.525007e+02	4.494954e+02	7.116926e+02	4.069284e+02	7.053606e+02	8.153902e+01	4.063309e+02	6.443347e+02	5.256699e+01	6.919194e+01	
4.698940e+02	6.534727e+02	5.137671e+02	6.573385e+02	5.082840e+02	7.195660e+02	4.644109e+02	7.157002e+02	8.496450e+01	4.621524e+02	6.504056e+02	5.387310e+01	7.222742e+01	
5.223233e+02	6.459346e+02	5.809309e+02	6.527348e+02	5.721258e+02	7.286219e+02	5.135182e+02	7.218217e+02	8.338164e+01	5.129208e+02	6.443347e+02	6.860760e+01	8.588710e+01	
5.730647e+02	6.646018e+02	6.065964e+02	6.310321e+02	6.476218e+02	6.720111e+02	6.140901e+02	7.055808e+02	1.350324e+02	5.848305e+02	6.428169e+02	5.102542e+01	5.097903e+01	
8.086391e+02	6.107404e+02	7.464117e+02	6.029354e+02	7.542168e+02	5.407079e+02	8.164442e+02	5.485130e+02	9.714918e+01	7.453143e+02	5.396105e+02	7.222742e+01	7.222742e+01	
8.191547e+02	5.399585e+02	8.720995e+02	5.462270e+02	8.632944e+02	6.205963e+02	8.103496e+02	6.143279e+02	8.324780e+01	8.097522e+02	5.380927e+02	6.294479e+01	8.436935e+01	
8.993129e+02	6.253477e+02	8.384499e+02	6.156475e+02	8.495770e+02	5.458314e+02	9.104400e+02	5.555315e+02	9.905550e+01	8.390134e+02	5.456815e+02	7.086300e+01	7.981613e+01	
9.702304e+02	6.375096e+02	9.137018e+02	6.490178e+02	8.982526e+02	5.731307e+02	9.547813e+02	5.616225e+02	7.849293e+01	9.009772e+02	5.623766e+02	6.652869e+01	8.588710e+01	
9.621038e+02	5.626828e+02	1.008201e+03	5.659995e+02	1.004379e+03	6.191204e+02	9.582818e+02	6.158037e+02	8.588468e+01	9.551928e+02	5.593411e+02	5.609744e+01	6.312097e+01	
1.019537e+03	6.476371e+02	9.806661e+02	6.419258e+02	9.884712e+02	5.888048e+02	1.027342e+03	5.945162e+02	9.835868e+01	9.795686e+02	5.866605e+02	4.887124e+01	6.312097e+01	
1.022564e+03	6.028424e+02	1.066335e+03	6.077979e+02	1.061352e+03	6.518124e+02	1.017581e+03	6.468569e+02	8.354083e+01	1.015072e+03	6.003202e+02	5.377094e+01	5.401452e+01	
1.057717e+03	8.351456e+02	1.082011e+03	8.004625e+02	1.129681e+03	8.338528e+02	1.105387e+03	8.685359e+02	1.449905e+02	1.064864e+03	8.121577e+02	5.766949e+01	4.468304e+01	
1.027967e+03	8.821743e+02	1.051965e+03	8.475337e+02	1.097973e+03	8.794063e+02	1.073976e+03	9.140469e+02	1.452875e+02	1.034966e+03	8.584700e+02	5.600847e+01	4.464062e+01	
