6.178792e+02	2.572986e+02	5.948908e+02	2.508560e+02	6.010905e+02	2.287343e+02	6.240790e+02	2.351770e+02	1.565586e+01	5.929907e+02	2.269556e+02	3.298843e+01	3.212168e+01	
6.563274e+02	2.793618e+02	6.329607e+02	2.634721e+02	6.474099e+02	2.422237e+02	6.707766e+02	2.581134e+02	3.421616e+01	6.351853e+02	2.451685e+02	3.336672e+01	3.124839e+01	
6.742779e+02	3.346864e+02	6.439085e+02	2.931410e+02	6.771289e+02	2.688572e+02	7.074983e+02	3.104025e+02	5.383342e+01	6.540932e+02	2.759991e+02	4.322034e+01	5.154532e+01	
5.966811e+02	2.806342e+02	6.427766e+02	2.955900e+02	6.289884e+02	3.380867e+02	5.828929e+02	3.231310e+02	1.620243e+02	5.847870e+02	2.831121e+02	5.609553e+01	5.249677e+01	
5.287402e+02	3.287892e+02	5.446157e+02	2.990383e+02	5.673699e+02	3.111802e+02	5.514945e+02	3.409311e+02	1.180849e+02	5.316780e+02	3.001092e+02	3.275424e+01	3.975090e+01	
7.064732e+02	3.828509e+02	6.781936e+02	3.438222e+02	7.158970e+02	3.165029e+02	7.441766e+02	3.555315e+02	5.407343e+01	6.873334e+02	3.251626e+02	4.770339e+01	4.902864e+01	
6.668046e+02	4.135926e+02	6.248055e+02	4.449316e+02	5.998903e+02	4.115413e+02	6.418894e+02	3.802023e+02	3.672963e+01	6.073479e+02	3.908718e+02	5.199910e+01	4.339032e+01	
5.785350e+02	4.780008e+02	6.210583e+02	4.503395e+02	6.388295e+02	4.776589e+02	5.963061e+02	5.053202e+02	1.469561e+02	5.824205e+02	4.589992e+02	5.252331e+01	3.766133e+01	
7.404684e+02	3.892043e+02	7.747181e+02	4.450360e+02	7.277096e+02	4.738731e+02	6.934599e+02	4.180414e+02	1.215268e+02	7.055847e+02	3.986228e+02	5.700847e+01	6.583173e+01	
8.270404e+02	4.916063e+02	8.698579e+02	5.490470e+02	8.067393e+02	5.960970e+02	7.639217e+02	5.386563e+02	3.670164e+01	7.803305e+02	5.101313e+02	7.311864e+01	6.744070e+01	
1.347254e+03	4.308455e+02	1.347254e+03	4.064303e+02	1.371669e+03	4.064303e+02	1.371669e+03	4.308455e+02	180	1.342254e+03	4.014303e+02	3.441525e+01	3.441525e+01	
