1.370563e+02	5.911638e+01	1.650394e+02	1.167775e+02	1.073783e+02	1.447605e+02	7.939525e+01	8.709939e+01	-2.588737e+01	8.838676e+01	6.810789e+01	6.766108e+01	6.766108e+01	
2.359095e+02	2.355910e+02	2.064090e+02	1.724198e+02	2.753189e+02	1.402393e+02	3.048194e+02	2.034105e+02	1.549677e+02	2.161592e+02	1.513296e+02	7.890989e+01	7.317119e+01	
7.761184e+02	2.317778e+02	7.100283e+02	2.463326e+02	6.952380e+02	1.791734e+02	7.613282e+02	1.646185e+02	7.758018e+01	6.976331e+02	1.668960e+02	7.609017e+01	7.715924e+01	
8.942440e+02	1.702468e+02	8.368788e+02	1.707468e+02	8.363788e+02	1.133816e+02	8.937440e+02	1.128816e+02	8.950062e+01	8.316288e+02	1.081316e+02	6.736518e+01	6.736518e+01	
4.729545e+02	3.572999e+02	4.364985e+02	3.782543e+02	4.099594e+02	3.320823e+02	4.464154e+02	3.111279e+02	6.011025e+01	4.182290e+02	3.166051e+02	4.645597e+01	5.617197e+01	
4.162379e+02	4.033025e+02	3.635611e+02	4.301922e+02	3.385635e+02	3.812219e+02	3.912403e+02	3.543322e+02	6.295728e+01	3.460623e+02	3.627771e+02	6.267684e+01	5.897028e+01	
4.360214e+02	5.480754e+02	5.030121e+02	5.372665e+02	5.127195e+02	5.974299e+02	4.457287e+02	6.082389e+02	-9.916564e+01	4.358750e+02	5.376709e+02	7.699077e+01	7.016348e+01	
4.963014e+02	5.378746e+02	5.488884e+02	5.026944e+02	5.769689e+02	5.446689e+02	5.243819e+02	5.798491e+02	-1.237821e+02	5.053417e+02	5.152845e+02	6.258702e+01	5.197452e+01	
5.682765e+02	5.015020e+02	6.116502e+02	4.775044e+02	6.356478e+02	5.208781e+02	5.922741e+02	5.448757e+02	-1.189547e+02	5.752753e+02	4.845032e+02	5.337367e+01	5.337367e+01	
7.379670e+02	4.022491e+02	7.890090e+02	4.144557e+02	7.783017e+02	4.592286e+02	7.272597e+02	4.470220e+02	-7.655043e+01	7.276134e+02	4.033524e+02	6.104199e+01	5.477282e+01	
7.913242e+02	3.782273e+02	8.458911e+02	3.685200e+02	8.555984e+02	4.230869e+02	8.010316e+02	4.327942e+02	-1.000873e+02	7.911779e+02	3.683737e+02	6.456688e+01	6.456688e+01	
8.581648e+02	3.567471e+02	9.015385e+02	3.368325e+02	9.214532e+02	3.802061e+02	8.780795e+02	4.001208e+02	-1.146618e+02	8.631222e+02	3.417898e+02	5.337367e+01	5.337367e+01	
9.167253e+02	3.285709e+02	9.695490e+02	2.978495e+02	9.955881e+02	3.426224e+02	9.427644e+02	3.733437e+02	-1.201815e+02	9.247448e+02	3.082102e+02	6.282370e+01	5.477282e+01	
